"eventid","iyear","imonth","iday","provstate","city","latitude","longitude","summary","attacktype1_txt","targtype1_txt","nkill","date"
201602100003,2016,2,10,"Saladin","Saba al-Bor",33.464417,44.153663,"02/10/2016: An explosive device detonated in Saba al-Bor, Saladin, Iraq. At least three people were killed and nine people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",3,"2/10/2016"
201602100005,2016,2,10,"Baghdad","Baghdad",33.22309,44.434619,"02/10/2016: Assailants fired mortars at a residential area in Arab Ebjur area, Ad Dawrah, Baghdad city, Baghdad governorate, Iraq. At last two people were killed and five people were injured in the attack. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"2/10/2016"
201602100007,2016,2,10,"Kirkuk","Kirkuk",35.428936,44.384326,"02/10/2016: An explosives-laden vehicle detonated targeting a police patrol in Huzairan neighborhood, Kirkuk city, Kirkuk, Iraq. At least seven people, including both police officers and civilians, were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Police",0,"2/10/2016"
201602100019,2016,2,10,"Diyala","Nahrawan",33.376884,44.702983,"02/10/2016: An explosive device detonated near vehicle showrooms in Nahrawan area, Diyala, Iraq. At least one person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"2/10/2016"
201602100020,2016,2,10,"Baghdad","Baghdad",33.251407,44.391995,"02/10/2016: An explosive device detonated near shops in Al-Siha area, Baghdad city, Baghdad, Iraq. At least two people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",2,"2/10/2016"
201602100022,2016,2,10,"Nineveh","Mosul",36.353877,43.165713,"02/10/2016: Assailants executed a civilian in eastern Mosul, Nineveh, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL), noting the victim had criticized ISIL and supported the military.","Unknown","Private Citizens & Property",1,"2/10/2016"
201602100041,2016,2,10,"Al Anbar","Wafa",33.393536,42.851635,"02/10/2016: Suicide bombers detonated explosives-laden vehicles and assailants opened fire on security forces in Wafa, Al Anbar, Iraq. At least two soldiers and 17 assailants were killed and five soldiers were injured in the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Military",19,"2/10/2016"
201602110001,2016,2,11,"Baghdad","Baghdad",33.346683,44.402925,"02/11/2016: An explosive device detonated near a restaurant in Sheikh Omar area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and five people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"2/11/2016"
201602110002,2016,2,11,"Babil","Latifiyah",32.984553,44.356767,"02/11/2016: An explosive device detonated near a market in Latifiyah, Babil, Iraq. At least two people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"2/11/2016"
201602110003,2016,2,11,"Diyala","Zafaraniyah",33.236883,44.527832,"02/11/2016: An explosive device detonated near a cafe in Sahirun neighborhood, Zafaraniyah, Diyala, Iraq. At least two people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",2,"2/11/2016"
201602110004,2016,2,11,"Diyala","Madain",33.099815,44.583263,"02/11/2016: An explosive device detonated in Madain, Diyala, Iraq. At least one person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"2/11/2016"
201602110005,2016,2,10,"Baghdad","Baghdad",33.325255,44.420716,"02/10/2016: An explosive device attached to a civilian vehicle detonated in Bab al Muazzam area, Baghdad city, Baghdad governorate, Iraq. Two people were killed in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"2/10/2016"
201602110008,2016,2,11,"Kirkuk","Bashir",35.242949,44.271011,"02/11/2016: Assailants fired two rockets at Bashir, Kirkuk, Iraq. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to the Islamic State of the Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",0,"2/11/2016"
201602110009,2016,2,10,"Saladin","Samarra",34.195497,43.885435,"02/10/2016: Assailants attacked security forces in Al-Jazira area, Samarra, Saladin, Iraq. At least 6 assailants were killed and three security force members were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Armed Assault","Military",6,"2/10/2016"
201602110030,2016,2,11,"Babil","Yusufiyah",33.079203,44.253162,"02/11/2016: An explosive device detonated targeting militia members in Yusufiyah, Babil, Iraq. At least two militia members were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Terrorists/Non-State Militia",0,"2/11/2016"
201602120005,2016,2,12,"Baghdad","Baghdad",33.277984,44.328347,"02/12/2016: An explosive device detonated near a market in Amil area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"2/12/2016"
201602120007,2016,2,12,"Saladin","Amerli",34.726305,44.584902,"02/12/2016: Assailants kidnapped six people, including three Presidential Brigade members and three truck drivers, along the Baghdad-Kirkuk road in Amirli, Saladin, Iraq. The captives were rescued the following day. No group claimed responsibility for the incident; however, sources attributed the attack to the Asa'ib Ahl al-Haqq and the Badr Brigades.","Hostage Taking (Kidnapping)","Military",0,"2/12/2016"
201602120011,2016,2,12,"Kirkuk","Taza Khurmatu",35.302078,44.328069,"02/12/2016: Assailants opened fire on employees of the power station in Taza Khurmatu, Kirkuk, Iraq. At least one employee was killed and four employees were killed in the attack. No group claimed responsibility for the incident.","Armed Assault","Government (General)",1,"2/12/2016"
201602120015,2016,2,12,"Al Anbar","Fallujah district",33.39686,43.625549,"02/12/2016: Security forces discovered and destroyed an explosives-laden vehicle in Albu Shejel area, Fallujah district, Al Anbar, Iraq. No group claimed responsibility for the incident.","Bombing/Explosion","Unknown",0,"2/12/2016"
201602120016,2016,2,12,"Saladin","Al-Faris district",33.634184,44.285845,"02/12/2016: Security forces discovered and defused and unknown number of explosive devices in Dabitiyah, Al-Faris district, Saladin, Iraq. No group claimed responsibility for the incident.","Bombing/Explosion","Unknown",0,"2/12/2016"
201602120017,2016,2,12,"Baghdad","Baghdad",33.325964,44.421686,"02/12/2016: Security forces discovered and defused and unknown number of explosive devices in Um Najm, Baghdad city, Baghdad governorate, Iraq. No group claimed responsibility for the incident.","Bombing/Explosion","Unknown",0,"2/12/2016"
201602120018,2016,2,12,"Baghdad","Baghdad",33.312777,44.361491,"02/12/2016: Security forces discovered and defused an unknown number of explosive devices in As-Sheet area, Baghdad city, Baghdad governorate, Iraq. No group claimed responsibility for the incident.","Bombing/Explosion","Unknown",0,"2/12/2016"
201602120019,2016,2,12,"Baghdad","Baghdad",33.312644,44.361465,"02/12/2016: Security forces discovered and defused an unknown number of explosive devices in Al-Amyah, Baghdad city, Baghdad governorate, Iraq. No group claimed responsibility for the incident.","Bombing/Explosion","Unknown",0,"2/12/2016"
201602120020,2016,2,12,"Baghdad","Baghdad",33.320298,44.420548,"02/12/2016: Assailants opened fire in a liquor store in Bataween area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and a second person was injured in the blast. No group claimed responsibility for the incident.","Armed Assault","Business",1,"2/12/2016"
201602120021,2016,2,12,"Baghdad","Baghdad",33.322004,44.486583,"02/12/2016: An explosive device planted on a bus detonated in Mashtal, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and five people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Transportation",2,"2/12/2016"
201602130002,2016,2,13,"Baghdad","Baghdad",33.325017,44.420582,"02/13/2016: An explosive device detonated near workshops in Basmayah, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and five were injured in the blast. No group claimed responsibility for incident.","Bombing/Explosion","Business",2,"2/13/2016"
201602130003,2016,2,13,"Baghdad","Baghdad",33.271316,44.276564,"02/13/2016: An explosive device detonated near shops in Al-Furat, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"2/13/2016"
201602130004,2016,2,13,"Babil","Mahmudiyah",33.061097,44.354209,"02/13/2016: An explosive device detonated near shops in Hayy ash Shuhada, Mahmudiyah, Babil, Iraq. At least one person was killed and five people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"2/13/2016"
201602130005,2016,2,13,"Babil","Mahmudiyah",33.054565,44.351909,"02/13/2016: An explosive device detonated near a market in Mahmudiyah, Babil, Iraq. At least two people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"2/13/2016"
201602130008,2016,2,13,"Al Anbar","Albu Shejel",33.396633,43.62571,"02/13/2016: Security forces discovered and defused 15 explosive devices in Albu Shejel area, Al Anbar, Iraq. No group claimed responsibility for the incident.","Bombing/Explosion","Unknown",0,"2/13/2016"
201602130009,2016,2,13,"Saladin","Mushahidah",33.649164,44.266197,"02/13/2016: An explosive device detonated outside of a barber shop in Mushahidah, Saladin, Iraq. At least one person was killed and five people were injured in the blast. This was one of two coordinated attacks at the same location in a short period of time. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.","Bombing/Explosion","Business",1,"2/13/2016"
201602130010,2016,2,13,"Saladin","Mushahidah",33.649004,44.266565,"02/13/2016: An explosive device detonated outside of a barber shop in Mushahidah, Saladin, Iraq. At least four police officers were killed in the blast. This was one of two coordinated attacks at the same location in a short period of time; this explosion targeted security forces responding to an earlier blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.","Bombing/Explosion","Police",4,"2/13/2016"
201602130011,2016,2,13,"Al Anbar","Fallujah",33.344173,43.78135,"02/13/2016: Assailants kidnapped an unknown number of people in Al Fallujah, Al Anbar, Iraq. The outcome of the abduction is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"2/13/2016"
201602130013,2016,2,13,"Muthanna","Al-Badiyah Al-Janubiyah",29.908825,45.299141,"02/13/2016: An explosive device detonated in Al-Badiyah Al-Janubiyah, Muthanna, Iraq. Three children were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",0,"2/13/2016"
201602140002,2016,2,14,"Baghdad","Baghdad",33.238365,44.516979,"02/14/2016: An explosive device detonated near a restaurant in Jisr Diyala, Diyala, Iraq. At least one person was killed and five people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"2/14/2016"
201602140003,2016,2,14,"Baghdad","Baghdad",33.325747,44.42119,"02/14/2016: An explosive device detonated near shops in Hayy ar Ray, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"2/14/2016"
201602140004,2016,2,14,"Baghdad","Baghdad",33.410178,44.419864,"02/14/2016: An explosive device detonated near the 4,000 market in Shaab area, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and five people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"2/14/2016"
201602140005,2016,2,14,"Baghdad","Baghdad",33.333387,44.33076,"02/14/2016: An explosive device detonated near shops in Iskan, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and six people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"2/14/2016"
